2250336;есть;быти;V-;3spia----i;-pppamd-wi:сѹщиимъ|3saia----i:бысть,бꙑсть,быстъ,быстʼ|3ppia----i:бдуть,соуть|3siia----i:будѧше,бѧшеть,бѹдꙗше,бѹдѧше,бꙋдѧше,бяшетъ,Бяшеть|-pppama-wi:сущая,сѹщаѧ|3pfia----i:боудоуть|-supamn-si:бывше|3piia----i:бѣахѹть|3paia----i:быша,бꙑша|-sspamn-si:былъ,был꙽,бꙑлъ,бꙑло,бꙑле|--pna----i:быти,бꙑти,быть,Быти|-pppamn-si:соущи,соуще|3diia----i:бѧста,бѣста,беста|1piia----i:бѧхомъ|-pspann-si:была,были|-sppafd-wi:сущеи,сѹщеи|-sppafd-si:сущи,суще,сѹщи,сѹще|-sppamg-si:соуща|1spia----i:ес꙽мь,есемо,есьмь,есьмъ|3spma----i:буди,бѹди,бѹдь,бꙋди|3daia----i:быста,бѣста,бꙑста|3sfia----i:боудеть,боудетъ,боудѣте,боудѣть,боудѣтѣ|-supafd-si:бывъши|-supanl-wi:бывшемъ|-supang-wi:бывшаго|-sfpama-wi:будущии,будущїи,бѹдѹщии,бѹдѹщиї|-sfpamn-wi:будущии|-pppamg-wi:сѹщиихъ|1ppia----i:ес꙽мы|-pfpama-wi:будущая|2spia----i:бѹдеши|1paia----i:быхомъ,быхъмъ|2ppia----i:есте,ѥсте,естя,єсте|-pupamn-si:бывъше|-sppafa-si:сущю,сѹщю,сѹщȣ,сѹщѹ|-supafn-si:бывши|1sfia----i:буду,бѹдѹ|2spma----i:буди,бѹди,бꙋди|-sppafn-si:соущи|-pupana-wi:бывшая|1pfia----i:будемъ|-sspafn-si:была|-pspamn-si:были,Были|2paia----i:бысте,бѣсте|-sppang-wi:сущаго,сѹщаго|2dfia----i:будета|3dpia----i:еста,ѥста|2sfia----i:бѹдеш]и|-pupamd-wi:бывшимъ|-supamd-si:бывъшю,быв꙽шѹ|-sppamn-wi:соущїи|-sspann-si:был҃о|-supana-wi:бывъшеѥ|-supafa-si:бывшю,бывши|-pppama-si:суща,сѹща|-pppamd-si:сущемъ,сѹщемъ|-sppamd-si:сущю,сѹщю,сущу,сѹщѹ,сѹщȣ,сꙋщꙋ,сѹщꙋ|1saia----i:быхъ,бѧхъ,бꙑхо|2daia----i:быста|-dppamn-si:суща|2dpia----i:еста,ѥста|-sppafa-wi:сущюю|-sppama-si:сущи,сѹщь|-sppand-si:соущꙋ|2pfia----i:боудѣте|1dpia----i:есвѣ,есвҍ|1siia----i:бѣхъ|1dfia----i:будевѣ,бѹдевѣ|-pspafn-si:были|-supand-si:бывъшю,быв꙽шѹ|-sppamg-wi:сѹщааго|-pppamn-wi:соущїи|-pppami-wi:сѹщиими|-sfpamg-wi:бѹдѹщаго|-dppamg-si:сѹщю|-dupamg-si:бывъшю|2saia----i:бысть|2ppma----i:будѣте|-sfpaml-wi:бѹдѹщемъ|-pppann-wi:сущие|-sppann-wi:сущее|-supamn-wi:бывыи,бывьї|-sppamn-si:сѹщь,буда|-supamg-si:бывъша|2siia----i:бѣ|-pppaml-wi:сѹщиихъ|-sppann-si:сѹще|-pppana-si:сѹща|-sppafn-wi:сѹщаꙗ,сѹщаѧ|-sppana-si:сѹще|-pppang-wi:сѹщиихъ,бѹдꙋщих|-sppama-wi:сѹщии|-pppana-wi:соущаѧ|-pppand-si:сѹщемъ|-sppamd-wi:сѹщюѹмѹ|-pupamn-wi:бывъшеи|1ppma----i:бѹдѣмъ|-pupamd-si:бывъшемъ|-sppang-si:сѹща|-dppamd-si:сѹщема|-pupamg-wi:бывъшиихъ|-pppafd-wi:соущимъ|-supafa-wi:бывшꙋю,бывшюю|-supamg-wi:быв꙽шаго|-sfpang-wi:бѹдꙋщаго|-pfpann-wi:бѹдѹщаѧ|-supann-wi:быв꙽шее|-pfpand-wi:бѹдꙋщим|-sfpana-wi:бѹдꙋщее|-pfpana-wi:бѹдꙋщаѧ,будущая|-pupang-wi:быв꙽шихъ|-sppana-wi:сѹщее|-pupama-wi:быв꙽шаѧ|-dspamn-si:была|-supama-wi:бывшии|-pppann-si:суща|-dupamg-wi:бывшею|-supang-si:бывша;есть,етсь,е,ес,ѥсть,ѥ,естъ,єс,єс҃,є,есте
2250337;искрь;искрь;R-;---------n;no distractor;искрь
2250338;пребывающи;прѣбывати;V-;-sppafn-si;3siia----i:пребывааше,прѣбывааше|--pna----i:пребываті,пребывати,прибывати,прѣбывати|3spia----i:пребываеть,пребываѥть|-dppamn-si:пребывающа|-sppamn-si:пребывая,пребываꙗ,пребываѧ|2ppma----i:пребываите|1ppia----i:пребываемъ|-pppamn-si:пребывающе,пребывающа|-sppamn-wi:пребываяи|3daia----i:пребываста|-pppama-si:пребывающа|3piia----i:пребывахѹть|-sppamd-si:пребывающю,пребывающѹ|1siia----i:прѣбываахъ|-pppamd-si:пребывающем|-pppann-si:пребывающа;пребывающи
2250339;гвси;господь;Nb;-s---md--i;-s---mn--i:господь,госпѡдь|-s---mg--i:Господа,господа,господы|-s---mv--i:господи|-s---ml--i:гсд҃ѣ|-p---mv--i:гсдїе,гсдїѧ|-p---mn--i:господиѥ,господїе|-s---mi--i:гсдемъ;г҃ви,гсви,гсу,гвси,Господу,гв҃и,господу,господеви,г҃у,госповеди,господѹ,г҃ѹ,гд҃ви,гсду,гд҃у,гѹ҃,гсоу,гс҃ви,гви,гу,гдви,гду
2250340;ни;ни;C-;---------n;no distractor;ни
2250341;не;не;Df;---------n;no distractor;не
2250342;влекома;влѣщи;V-;-spppfn-si;--pna----i:влещи|-sppamd-wi:влекому|-suppmn-si:влеченъ;влекома
2250343;врагомъ;врагъ;Nb;-s---mi--i;-s---mg--i:врага|-p---ma--i:враги,врагы|-p---mn--i:врази,враги,враѕи|-p---mg--i:враговъ|-s---mn--i:врагъ|-s---mv--i:враже|-p---mi--i:врагы,враги|-s---md--i:врагѹ;врагомъ
2250344;мечетныхъ;мьчьтьныи;A-;-p---ngpwi;no distractor;мечетныхъ
2250345;ради;ради;R-;---------n;no distractor;ради
2250346;чюдесъ;чудо;Nb;-p---ng--i;-s---na--i:чюдо|-p---ni--i:чюдесы|-p---na--i:чюдеса|-s---nd--i:чюду|-p---nn--i:чюдеса|-s---nn--i:чюдо|-p---nl--i:чюдесьхъ|-p---nd--i:чюдесемъ|-s---nl--i:чюдеси|-s---ni--i:чюдесем;чюдсе,чюдес,чюдесъ
2250347;и;и;C-;---------n;no distractor;и
2250348;сотонинъ;сотонинъ;A-;-p---ngpsi;no distractor;сотонинъ
2250349;дѣлъ;дѣло;Nb;-p---ng--i;-p---na--i:дѣлеса|-s---nn--i:дѣло|-p---nl--i:дѣлѣхъ,дѣлехъ|-p---nd--i:дѣломъ|-p---nn--i:дѣла|-s---ng--i:дѣла|-p---ni--i:дѣлесы|-s---ni--i:дѣломь,дѣломъ,дѣлъмь|-s---nl--i:дѣле,дѣлѣ|-s---nd--i:дѣлѹ,делѹ,дѣлу,дѣлꙋ;дѣлъ,делъ,дѣл,дҍлъ
2250350;творимомъ;творити;V-;-ppppnd-si;3ppia----i:творѧть,творѧтъ,творятъ|3piia----i:творꙗахѹть|-pppamn-si:творѧще,творѧче,творꙗще|--pna----i:творити,творить,творитї|1saia----i:творихъ|3siia----i:творꙗаше,творѧаше|2ppma----i:творите|2spma----i:твори,творї|3spia----i:творить,творитъ|-pppama-wi:творѧщая,творѧщаѧ|-supama-si:творѧшь|3saia----i:твори|-sspamn-si:творилъ|-sppamn-si:творяще|-pppama-si:творѧща|-pppamd-wi:творѧщимъ|-pppamg-wi:творѧщих|---u--a--i:творитъ|-ppppna-wi:творимаꙗ|1spia----i:творю|2spia----i:твориши|-sppamn-wi:творѧи,творяи|-sspafn-si:творила|-sppann-si:творяще|1ppia----i:творимъ|-sppamd-si:творꙗщю,творѧщю|-pppamd-si:творꙗщемъ,творѧщемъ|-sppamg-si:творѧща,творꙗща|-spppna-si:творимо|-puppmn-si:творени|-suppnn-wi:твореное|-sppamg-wi:творѧщааго|-spppnn-wi:творимое|-sppamd-wi:творѧщемꙋ|-pspamn-si:творили|2ppia----i:творите|-pppaml-wi:творѧщихъ|2dpma----i:творита|-sppafn-si:творѧщи;творимомъ
2250351;ѿ;отъ;R-;---------n;no distractor;ѿ,от
2250352;рабъ;рабъ;Nb;-p---mg--i;-p---mn--i:раби,рабы|-s---mi--i:рабомъ|-p---ma--i:рабы|-p---md--i:рабомъ|-p---mi--i:рабы|-s---md--i:рабу,рабѹ|-s---mv--i:рабе|-s---mg--i:раба;рабъ
2250353;и;и;C-;---------n;no distractor;и
2250354;слугъ;слуга;Nb;-p---mg--i;-s---ma--i:слугу,слѹгѹ|-p---mn--i:слугы,слѹги,слѹгї,слѹгы,слуги|-p---mi--i:слугами,слѹгами|-s---md--i:слузѣ,слѹги|-p---ma--i:слугы,слѹги,слѹгы|-p---md--i:слѹгамъ,слугамъ|-s---mi--i:слѹгою|-s---mg--i:слѹги,слуги|-s---mn--i:слѹга,слꙋга,слуга;слуг,слѹгъ,слѹг,Слѹгъ,слѹгь,слугъ,слугь
2250355;злобие;зълобие;Nb;-s---nn--i;no distractor;злобие
2250356;в҃.е;другыи;A-;-s---nnpwi;-s---fnpwi:дроугая|-s---fapwi:другую,дрѹгѹю|-p---mnpwi:дроузии|-s---napwi:другое,дрȣгоѥ|-s---mdpwi:другому,дрꙋгомѹ|-p---mdpwi:дрѹгыимъ|-p---mapwi:другия,друзии,другыя,другыѣ,дрѹгыѧ,дрѹгиѧ,дрѹгꙑꙗ,дгугыѣ,другыꙗ,дгугыꙗ|-s---ngpwi:другога,другаго|-s---fgpwi:другоѣ,дрѹгїѧ,другия|-p---mdpsi:другомъ|-p---flpwi:другых|-s---mapwi:другыи,дрѹгыи,дрѹгꙑи|-s---mlpsi:друзѣмь|-p---mipwi:другыми|-s---mnpwi:другыи,дрѹгыи,дрꙋгїи,дрѹгїи|-s---mgpwi:другаго,дрѹгаго,другого|-p---mnpsi:другї|-s---mipwi:другымь|-p---fnpwi:другыя,дрѹгыѧ,дрꙋгїѧ|-s---mdpsi:дрѹгѹ|-s---mlpwi:другомъ|-p---napwi:дрꙋгаѧ|-p---fipwi:дрꙋгими|-s---mgpsi:дроуга|-p---mapsi:друзи|-p---nnpwi:другыя|-p---mgpwi:других,другых|-s---nlpsi:друзѣ;другое,дрꙋгое,в҃.е,ве
2250358;и;и;Df;---------n;no distractor;и
2250359;еще;еще;Df;---------n;no distractor;еще
2250360;иже;иже;Pr;-p---mn--i;-s---fg--i:неяже,неꙗже,неѧже|-s---nn--i:ѥ же|-s---ng--i:негоже,ѥго же|-s---na--i:не же|-s---nd--i:немуже,ѥмѹ же|-p---mg--i:нихъ же|-p---ml--i:нихъ же|-s---fa--i:ню же|-s---fl--i:неи же,нѥи же|-p---nn--i:яже,ꙗже|-s---mg--i:него же|-s---ml--i:нем꙽ же,немь же|-s---md--i:ему же,єму же|-s---ni--i:имьже|-d---fg--i:неюже|-p---na--i:нѧже|-p---md--i:имʼ же|-p---ng--i:ихъ же|-d---mg--i:еюже|-d---mn--i:яже|-p---fi--i:имиже|-p---fn--i:яже,ꙗже|-s---mi--i:нимь же|-p---fd--i:имъже|-s---fi--i:ѥюже,еюже|-s---nl--i:нем꙽ же|-p---fg--i:них꙽же|-p---ni--i:ими же|-p---nl--i:них꙽же|-s---fd--i:нее же|-p---nd--i:им꙽же;иже,Иже,яже,иж
2250361;ны;мы;Pp;1p---md--i;1p---ml--i:насъ|1p---mn--i:мьы|1p---mi--i:нами|1p---qd--i:намъ|1p---qg--i:насъ|1p---mg--i:насъ,нас҃,насо|1p---fn--i:мы|1p---fd--i:намъ;намъ,ны,нам,Намъ,нꙑ,на,нам꙽,намо
2250362;именемъ;имя;Nb;-s---ni--i;-p---ni--i:именами|-s---nn--i:имѧ,имꙗ,ꙇмя,имя|-s---na--i:имѧ,имя,имꙗ,ꙇмя|-p---na--i:имѧна,имена|-p---nn--i:имѧна,имена,ꙇмена|-s---nd--i:имѧни,имени|-s---nl--i:имени|-s---ng--i:имене,ꙇмени,имени|-p---nl--i:ꙇменех|-p---ng--i:имянъ;имѧнемъ,именемъ,имѧнемь,именемь,именем,имѣнемъ,имьньмь,именьмь,ꙇменем,имянемъ,имянемь
2250363;гнсимъ;господьнь;A-;-s---nipwi;-s---mlpsi:гсни,гнси|-s---fgpsi:господни|-s---mgpsi:гснѧ,гнсѧ,гн҃ѧ|-s---napsi:Господне|-s---nnpsi:гсне,гнсе,г҃не,гн҃е|-s---mapsi:Господень|-p---fgpsi:гнсь|-s---fapsi:гсню,гн҃ю|-s---fdpsi:господьни|-s---fnpsi:гд҃ня|-s---ngpsi:Господня|-p---fapsi:гсни,гнси|-p---flpwi:гсднихъ|-p---mapsi:гсни,гн҃ѧ|-s---mipsi:гсдним|-s---ndpsi:гд҃ню|-s---nlpsi:гсдни,гд҃ни|-s---mipwi:гсднимъ|-s---mdpsi:гн҃ю|-d---nnpsi:гс҃ни|-p---fgpwi:гсних|-s---mnpsi:г҃нь;гд҃ним,гсднимъ,гнсимъ,гдним
2250364;прорчьствоваша;пророчьствовати;V-;3paia----i;--pna----i:пррчтсвовати,пррчствовати|3saia----i:прорчес꙽твова|3siia----i:пррчствоваше|3piia----i:прорчес꙽твовахѹ;пррчтсвоваша,прорчьствоваша
2250365;нѣции;нѣкыи;Px;-p---mn--i;-s---ma--i:нѣкїи|-p---ma--i:нѣкия,нѣкїѧ|-s---mn--i:нѣкыи,Некий,нѣкий,некїи,нѣкїи,нѣкии|-s---md--i:нѣкоему,нѣкоѥмѹ,нѣкоѥмȣ,нѣкоемѹ|-s---nl--i:некоемъ,нѣкоемъ|-p---mg--i:нѣкыихъ|-s---mi--i:нѣкѣмъ|-s---mg--i:нѣкоѥго,нѣкоего|-s---fa--i:нѣкѹю|-s---fg--i:нѣкоѥꙗ|-s---fn--i:нѣкаꙗ,нѣкаѧ|-s---na--i:нѣкоѥ,нѣкое|-p---fn--i:нѣкїѧ|-p---na--i:нѣкаѧ|-s---nn--i:нѣкое|-p---md--i:нѣким|-s---ng--i:нѣкоего|-s---fi--i:нѣкоею|-s---ml--i:нѣкоем|-p---nl--i:нѣцѣхъ|-p---nn--i:нѣкая|-p---ml--i:нѣцѣхъ;нѣции,нѣцїи,нѣцыи
2250366;яко;яко;Df;---------n;no distractor;яко
2250367;валамъ;валамъ;Ne;-s---mn--i;no distractor;валамъ,валаамъ
2250368;и;и;C-;---------n;no distractor;и
2250369;саоулъ;саулъ;Ne;-s---mn--i;no distractor;саоулъ,саулъ
2250370;и;и;C-;---------n;no distractor;и
2250371;каияфа;каияфа;Ne;-s---mn--i;no distractor;каияфа
2250372;и;и;C-;---------n;no distractor;и
2250373;бѣсъ;бѣсъ;Nb;-s---ma--i;-p---md--i:бесовом|-s---md--i:бѣсу|-p---mn--i:бѣсове,бѣсовѣ|-s---mg--i:бѣса|-p---ma--i:бѣсы,бесы|-s---mi--i:бѣсомъ,бѣсомь|-p---mi--i:бѣсами;бѣсъ
2250374;пакы;пакы;Df;---------n;no distractor;пакы
2250375;изгнаша;изгънати;V-;3paia----i;3ppia----i:ижденуть|3saia----i:игзнъа|-suppmn-si:изгнанъ|-sspamn-si:ꙇзгнал|-pspamn-si:ꙇзгнали|1spia----i:изъжденѹ;Изъгнаша,ꙇзгнаша,изгнаша,изъгнаша
2250376;яко;яко;Df;---------n;no distractor;яко
2250377;июда;июда;Ne;-s---mn--i;no distractor;июда
2250378;и;и;C-;---------n;no distractor;и
2250379;сн҃ве;сынъ;Nb;-p---mn--i;-s---ma--i:с҃нъ,сн҃ъ,соно|-s---mn--i:с҃нъ,сн҃ъ,сн҃ы,снъ҃,снсъ,Сынъ,сынъ,сꙑно|-d---mn--i:с҃на,сн҃а|-d---ma--i:с҃на,сн҃а|-s---mg--i:с҃на,сн҃а|-s---mi--i:сыномъ,сн҃омъ,cн҃омъ|-s---md--i:сн҃ови,сынови|-s---mv--i:сн҃оу|-p---ma--i:сн҃ове|-p---mg--i:сн҃овець|-d---mi--i:сын[ъ]м|-p---ml--i:сн҃ѣхъ|-p---md--i:сн҃омъ|-s---ml--i:сн҃е|-p---mi--i:сн҃ъми;снве,сн҃ве,свне,снв҃е,сн҃ове,сн҃ы,снове,сны
2250380;скевави;скевавъ;A-;-p---mnpsi;no distractor;скевави
2250381;оубо;убо;Df;---------n;no distractor;оубо,убо
2250382;и;и;Df;---------n;no distractor;и
2250383;на;на;R-;---------n;no distractor;на
2250384;не достоинии;недостоиныи;A-;-p---mapwi;-s---mnpwi:недостоиныи|-p---mnpsi:недостоини|-p---mgpwi:недостоиных|-s---mgpwi:недостоинааго|-s---mgpsi:недостоина|-s---mdpsi:недостоинꙋ|-p---nnpwi:недостоинїи;не достоинии,недостоинии
2250386;блгдтьствуеть;благодѣтьствовати;V-;3spia----i;no distractor;блгдтьствуеть
2250387;многажды;мъногашьды;Df;---------n;no distractor;многажды
2250388;да;да;G-;---------n;no distractor;да
2250389;етеры;етеръ;Px;-p---mn--i;-s---mn--i:етеръ|-s---ni--i:етеромь|-s---na--i:етеро|-s---mg--i:етера;етеры
2250390;здѣтельствуеть;съвѣдѣтельствовати;V-;3spia----i;no distractor;свѣдѣтельствуѥть,съвѣдѣтельствоуѥть,здѣтельствуеть,свѣдѣтельствуеть,съвѣдѣтельствуеть
2250391;ибо;ибо;Df;---------n;no distractor;ибо
2250392;валаамъ;валамъ;Ne;-s---mn--i;no distractor;валамъ,валаамъ
2250393;чюжь;чужии;A-;-s---mnpsi;-s---fgpwi:чюжея|-p---fdpwi:чюжимъ|-s---mgpwi:чюжего,чюжаго,чюжево|-s---fdpwi:чюжеи|-d---fgpsi:чюжю|-s---flpwi:чюжеи|-p---mdpwi:чюжимъ|-p---mapsi:чюжа|-s---ngpwi:чюжево,чюжего|-s---fapwi:чюжѹю,чюжую|-s---mapti:чю|-s---fapsi:чюжю|-p---fipwi:чюжими|-p---mipwi:чюжими|-p---mgpwi:чюжих|-p---fapsi:чужи;чюжь
2250394;бѣ;быти;V-;3siia----i;3spia----i:есть,етсь,ѥсть,естъ,есте|-pppamd-wi:сѹщиимъ|3saia----i:бысть,бꙑсть,быстъ,быстʼ|3ppia----i:бдуть,соуть|-pppama-wi:сущая,сѹщаѧ|3pfia----i:боудоуть|-supamn-si:бывше|3piia----i:бѣахѹть|3paia----i:быша,бꙑша|-sspamn-si:былъ,был꙽,бꙑлъ,бꙑло,бꙑле|--pna----i:быти,бꙑти,быть,Быти|-pppamn-si:соущи,соуще|3diia----i:бѧста,бѣста,беста|1piia----i:бѧхомъ|-pspann-si:была,были|-sppafd-wi:сущеи,сѹщеи|-sppafd-si:сущи,суще,сѹщи,сѹще|-sppamg-si:соуща|1spia----i:ес꙽мь,есемо,есьмь,есьмъ|3spma----i:буди,бѹди,бѹдь,бꙋди|3daia----i:быста,бѣста,бꙑста|3sfia----i:боудеть,боудетъ,боудѣте,боудѣть,боудѣтѣ|-supafd-si:бывъши|-supanl-wi:бывшемъ|-supang-wi:бывшаго|-sfpama-wi:будущии,будущїи,бѹдѹщии,бѹдѹщиї|-sfpamn-wi:будущии|-pppamg-wi:сѹщиихъ|1ppia----i:ес꙽мы|-pfpama-wi:будущая|2spia----i:бѹдеши|1paia----i:быхомъ,быхъмъ|2ppia----i:есте,ѥсте,естя,єсте|-pupamn-si:бывъше|-sppafa-si:сущю,сѹщю,сѹщȣ,сѹщѹ|-supafn-si:бывши|1sfia----i:буду,бѹдѹ|2spma----i:буди,бѹди,бꙋди|-sppafn-si:соущи|-pupana-wi:бывшая|1pfia----i:будемъ|-sspafn-si:была|-pspamn-si:были,Были|2paia----i:бысте,бѣсте|-sppang-wi:сущаго,сѹщаго|2dfia----i:будета|3dpia----i:еста,ѥста|2sfia----i:бѹдеш]и|-pupamd-wi:бывшимъ|-supamd-si:бывъшю,быв꙽шѹ|-sppamn-wi:соущїи|-sspann-si:был҃о|-supana-wi:бывъшеѥ|-supafa-si:бывшю,бывши|-pppama-si:суща,сѹща|-pppamd-si:сущемъ,сѹщемъ|-sppamd-si:сущю,сѹщю,сущу,сѹщѹ,сѹщȣ,сꙋщꙋ,сѹщꙋ|1saia----i:быхъ,бѧхъ,бꙑхо|2daia----i:быста|-dppamn-si:суща|2dpia----i:еста,ѥста|-sppafa-wi:сущюю|-sppama-si:сущи,сѹщь|-sppand-si:соущꙋ|2pfia----i:боудѣте|1dpia----i:есвѣ,есвҍ|1siia----i:бѣхъ|1dfia----i:будевѣ,бѹдевѣ|-pspafn-si:были|-supand-si:бывъшю,быв꙽шѹ|-sppamg-wi:сѹщааго|-pppamn-wi:соущїи|-pppami-wi:сѹщиими|-sfpamg-wi:бѹдѹщаго|-dppamg-si:сѹщю|-dupamg-si:бывъшю|2saia----i:бысть|2ppma----i:будѣте|-sfpaml-wi:бѹдѹщемъ|-pppann-wi:сущие|-sppann-wi:сущее|-supamn-wi:бывыи,бывьї|-sppamn-si:сѹщь,буда|-supamg-si:бывъша|-pppaml-wi:сѹщиихъ|-sppann-si:сѹще|-pppana-si:сѹща|-sppafn-wi:сѹщаꙗ,сѹщаѧ|-sppana-si:сѹще|-pppang-wi:сѹщиихъ,бѹдꙋщих|-sppama-wi:сѹщии|-pppana-wi:соущаѧ|-pppand-si:сѹщемъ|-sppamd-wi:сѹщюѹмѹ|-pupamn-wi:бывъшеи|1ppma----i:бѹдѣмъ|-pupamd-si:бывъшемъ|-sppang-si:сѹща|-dppamd-si:сѹщема|-pupamg-wi:бывъшиихъ|-pppafd-wi:соущимъ|-supafa-wi:бывшꙋю,бывшюю|-supamg-wi:быв꙽шаго|-sfpang-wi:бѹдꙋщаго|-pfpann-wi:бѹдѹщаѧ|-supann-wi:быв꙽шее|-pfpand-wi:бѹдꙋщим|-sfpana-wi:бѹдꙋщее|-pfpana-wi:бѹдꙋщаѧ,будущая|-pupang-wi:быв꙽шихъ|-sppana-wi:сѹщее|-pupama-wi:быв꙽шаѧ|-dspamn-si:была|-supama-wi:бывшии|-pppann-si:суща|-dupamg-wi:бывшею|-supang-si:бывша;бѣ,бѧше,будѧше,бѧшеть,Бѣ,бѣаше,бяше,бꙗше,бꙗаше,бѹдꙗше,бѹдѧше,бѣаша,бꙋдѧше,бѣѧше,б]ѧше,бѣше,бяшетъ,Бяшеть,будяше,бяшеть,бяаше,бѣяше
2250395;ѡбоихъ;оба;Ma;-p---mg--i;-d---fg--i:ѡбою|-d---md--i:ѡбоимъ|-d---fd--i:ѡбѣма,обѣма|-d---mn--i:ѡба,оба,Оба|-d---mg--i:ѡбою,обою|-d---ma--i:ѡба,оба|-d---fa--i:ѡбѣ,ѡбе|-d---fi--i:ѡбѣма|-d---fn--i:ѡбе;ѡбоихъ,обоихъ,ѻбоихъ
2250396;житья;житие;Nb;-s---ng--i;-s---na--i:житье,житие,житиѥ,житїе,житіе|-s---nl--i:житьи,житии,житїи,житье,жітїи,жїтїи|-s---ni--i:житьѥмь,житиѥмь|-s---nd--i:житью,житию,житїю|-p---nl--i:житѣх|-p---nn--i:житиꙗ|-s---nn--i:житїе,житиѥ,житіѥ,жітїе,житие;житья,житиꙗ,житїѧ,житя,жітїѧ,житїа,жития,житиа
2250397;и;и;C-;---------n;no distractor;и
2250398;вѣры;вѣра;Nb;-s---fg--i;-s---fa--i:вѣру,вѣрѹ,вѣрꙋ,вѣрѫ|-s---fd--i:вѣрѣ,вѣре|-s---fl--i:вѣрѣ,вѣре,вр҃ѣ|-s---fn--i:вѣра|-p---fl--i:вѣрахъ|-s---fi--i:вѣрою,верою|-p---fg--i:вѣръ;вры,вѣры,веры
2250399;но;нъ;C-;---------n;no distractor;но
2250400;ѡбаче;обаче;Df;---------n;no distractor;ѡбаче,обаче
2250401;свѣдѣтельство;съвѣдѣтельство;Nb;-s---nn--i;no distractor;свѣдѣтельство
2250402;в;въ;R-;---------n;no distractor;в
2250403;немъ;и;Pp;3s---ml--i;3s---mg--i:него,нѣго,нево,негѡ,нѣво,нѥго,ѥ]го|3p---ml--i:нихъ,нихʼ,них҃|3p---md--i:им же|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3p---fa--i:нѣ|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---ng--i:него|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fa--i:ню|3s---fd--i:неи,нѥи|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3s---ni--i:имь,имъ|3p---fd--i:нимъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3p---nd--i:нимъ|3p---ni--i:ими|3s---nd--i:емѹ;немь,немъ,нѣмь,нем,не,ним,нѣмъ,ѥмь,ньмь,нѥмь,немʼ,нем҃,емь
