2249653;бывающаго;бывати;V-;-sppamg-wi;3siia----i:бывааше|3piia----i:бываахѹ|3ppia----i:бывають,бываютъ|3spia----i:бываеть,бываѥть,бываетъ,бꙑваѥть|--pna----i:бываати|-sspann-si:бывало|3saia----i:бывали|-sspafn-si:бывала|-ppppng-wi:бываемых|2ppma----i:бываите|-pspamn-si:бывали|-sspamn-si:бывалъ|-pspafn-si:бывали|-pppamd-wi:бывающимъ|-sppamn-si:бываѧ|-sppanl-wi:бывающем|-spppng-wi:бываемаго|-spppnd-wi:бываемѹ|-spppnn-si:бываемо|-pppamn-si:бывающе|-ppppmg-wi:бываемых
2249654;мира;миръ;Nb;-s---mg--i;-s---ml--i:мироу|-s---ma--i:миръ,мїръ|-s---mn--i:миръ,миро|-s---mi--i:миромь,миромъ,миръмь,миръмъ|-s---md--i:миру,мирѹ,мирꙋ|-p---mg--i:мировъ|-s---mc--i:мирѹ
2249655;мцса;мѣсяць;Nb;-s---mg--i;-p---mg--i:мсцеи,мс҃ць|-s---ma--i:мѣсѧць|-p---ma--i:мѣсѧци|-s---mn--i:мѣсѧць|-s---ml--i:мцси|-d---ma--i:мсца,мсцѧ|-s---md--i:мсцꙋ|-d---mn--i:мѣсяца
2249656;себтѧбрѧ;сентябрь;Nb;-s---mg--i;no distractor
2249657;въ;въ;R-;---------n;no distractor
2249658;в҃;дъва;Ma;---------n;no distractor
2249659;а;а;C-;---------n;no distractor
2249660;в;въ;R-;---------n;no distractor
2249661;нед;недѣля;Nb;-s---fa--i;-p---fa--i:недѣлѧ,недели,недѣли|-s---fd--i:недѣли,Недѣли|-s---fn--i:недѣлѧ|-s---fg--i:недѣлꙗ,недѣлѣ,не҃длꙗ,нед҃лѧ|-s---fl--i:недели|-p---fd--i:недѣлѧмъ|-d---fa--i:недѣли|-p---fi--i:недѣлꙗми|-d---fn--i:нед҃
2249662;е҃і;пятьнадесять;Ma;---------n;no distractor
2249663;в;въ;R-;---------n;no distractor
2249664;лѣт;лѣто;Nb;-s---na--i;-s---ni--i:лѣтомъ|-p---nl--i:лѣтѣхъ,лѣтех꙽|-d---nl--i:лѣту|-s---nd--i:лѣту,лѣт҃|-p---nd--i:лѣтомъ|-p---nn--i:лѣта|-p---ni--i:лѣты,леты|-d---na--i:лѣтѣ,лѣте,лѣт҃|-s---nn--i:лѣт҃
2249665;создания;съзьдание;Nb;-s---ng--i;-s---nd--i:созданию|-s---ni--i:созданием|-s---nl--i:созданїи|-s---nn--i:Създанїе,създанїе,создание|-s---na--i:създанїе
2249666;миру;миръ;Nb;-s---mg--i;-s---ml--i:мироу|-s---ma--i:миръ,мїръ|-s---mn--i:миръ,миро|-s---mi--i:миромь,миромъ,миръмь,миръмъ|-p---mg--i:мировъ|-s---mc--i:мирѹ
2249667;҂ѕ҃;шесть тысячь;Ma;---------n;no distractor
2249668;у҃;четырисъта;Ma;---------n;no distractor
2249669;к҃;дъвадесяти;Ma;---------n;no distractor
2249670;цсрь;цѣсарь;Nb;-s---mn--i;-s---md--i:црсеви|-s---mg--i:цесарѧ|-s---ml--i:цр҃и,ц҃ри,црси,цр҃ѣ,ц҃рѣ|-s---mi--i:цсремъ|-p---md--i:цc҇ремъ|-p---mi--i:ц҃ри,ц҃рі|-s---mv--i:ц҃рю,цр҃ю|-d---mn--i:цесарꙗ|-d---mg--i:ц҃рю,цсрю|-d---md--i:ц҃рма|-p---mn--i:црсве|-p---mg--i:цр҃еи,цcрвъ,цсрвъ,ц҃реи|-d---ma--i:цc҇рꙗ|-p---ml--i:цр҃ѣхъ,црсихъ|-d---mi--i:цсрема
2249671;же;же;Df;---------n;no distractor
2249672;леѡнъ;леонъ;Ne;-s---mn--i;-s---mg--i:леѡна|-s---mi--i:леѡномъ|-s---md--i:леѡну
2249673;слы;сълъ;Nb;-p---ma--i;-s---mn--i:солъ|-p---md--i:сломъ|-s---ma--i:солъ|-s---mi--i:съломь
2249674;рускыя;русьскыи;A-;-p---mapwi;-s---fnpwi:русьская,русьскаꙗ,рѹс҃скаꙗ,рѹсьскаꙗ|-s---nnpwi:руское|-p---mnpwi:роус҃стии|-s---fnpsi:рѹс҃ска|-s---mgpwi:рускаго|-p---mdpwi:роусьскымъ|-p---fapwi:руския,рѹскые|-s---fgpwi:русьскыя,русьскыѣ,русьскиѣ,рѹсьскꙑꙗ,рѹс҃скꙑꙗ|-s---mnpwi:русьскыи,сѹрьскꙑи,рѹсьскꙑи|-s---mdpwi:рѹсскомѹ|-s---mdpsi:руску|-p---mgpwi:рѹсьскꙑихъ,роусьскыхъ,роус҃скыхъ|-s---mipwi:рус҃скимъ|-p---mlpwi:роус҃скыхъ|-s---fapsi:русьску,рѹсьскѹ|-s---mlpwi:рѹсьстѣмь|-s---fapwi:роус҃скоую|-s---flpwi:русьстѣи,русьскѣи,рѹсьскѣи,рѹсьстей,рѹсьстѣи|-s---fdpwi:роусьскои|-s---fdpsi:русьстѣ|-s---flpsi:русьстѣ,рѹсьскѣ|-s---nipwi:русьскымь|-s---fgpsi:русьскы|-p---mnpsi:русскиѣ|-s---napwi:руское,рѹское|-p---mipwi:русскими|-p---flpwi:руских|-s---ndpwi:рѹсскомѹ|-s---mapwi:рѹськыи|-s---fipti:рускою|-p---fnpwi:рускія|-s---ngpwi:рускаго
2249675;почстивъ;почьстити;V-;-supamn-si;3saia----i:почсти|2spma----i:почьсти|--pna----i:почтсити
2249676;дарми;даръ;Nb;-p---mi--i;-p---ma--i:дары|-p---mg--i:даровъ|-s---mg--i:дару,дара|-p---md--i:даромъ|-s---mn--i:даръ|-s---mi--i:даромъ,даромь|-s---ma--i:даръ|-s---md--i:дарѹ|-s---ml--i:дарѣ
2249677;золотом;золото;Nb;-s---ni--i;-s---na--i:золото|-s---nn--i:золото|-s---ng--i:золота,золъта|-s---nl--i:золотѣ
2249678;и;и;C-;---------n;no distractor
2249679;паволоками;паволока;Nb;-p---fi--i;-p---fa--i:паволоки,паволокы|-p---fg--i:паволокъ|-d---fa--i:паволоцѣ|-p---fn--i:паволоки|-p---fd--i:павокамъ
2249680;и;и;C-;---------n;no distractor
2249681;фофудьями;фофудия;Nb;-p---fi--i;no distractor
2249682;и;и;C-;---------n;no distractor
2249683;пристави;приставити;V-;3saia----i;1ppia----i:приставимъ|3paia----i:приставиша|--pna----i:приставити|-suppmn-si:приставленъ|-supamn-si:приставивъ|3siia----i:приставѧше|2spia----i:приставишь
2249684;къ;къ;R-;---------n;no distractor
2249685;нимъ;и;Pp;3p---md--i;3s---mg--i:него,нѣго,нево,негѡ,нѣво,нѥго,ѥ]го|3p---ml--i:нихъ,нихʼ,них҃|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3p---fa--i:нѣ|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---ng--i:него|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fa--i:ню|3s---fd--i:неи,нѥи|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3s---ni--i:имь,имъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---ni--i:ими|3s---nd--i:емѹ
2249686;мужи;мужь;Nb;-p---ma--i;-p---mg--i:моужеи|-s---mi--i:мужемъ,мѹжемъ,мужемь,мѹжьмь|-s---mg--i:моужа|-p---md--i:моужемъ|-d---mn--i:мужа|-s---ma--i:моужь|-s---mn--i:мужь,мьжь,мѹжь,мужъ,мѹжъ,мꙋжь,муже|-s---md--i:мужеви,мѹжеви|-d---ma--i:мужа|-d---mg--i:мужю
2249687;свои;свои;Pt;3p---ma--i;3s---fl--i:своеи,своей,своѥи|3p---ni--i:своими|3s---ni--i:своимъ,своимь|3s---mi--i:асвоимъ|3p---nl--i:своихъ|3s---mg--i:своего,своѥго,своево,своѥгѡ,своегѡ,своєго|3s---ml--i:своемь,своемъ,своѥмь,своѥмъ|3s---nn--i:свое,своѥ|3s---na--i:свое,своѥ,своe|3p---mg--i:своихъ,своих҃|3p---fd--i:своимъ|3p---md--i:своимъ|3s---fg--i:своеіѧ|3s---md--i:своѥмоу|3p---fg--i:своихъ|3s---fa--i:свою|3s---ng--i:своего,своѥго,своѥгъ|3p---ml--i:своихъ|3p---ng--i:своихъ|3s---fi--i:своею,своѥю,своєю|3p---pi--i:своими|3p---fi--i:своими|3d---fi--i:своима|3d---fg--i:своею,своѥю|3s---nl--i:своемъ,своемь,своѥмъ,своѥмь|3d---ni--i:своима|3d---fd--i:своима|3s---fn--i:своя,своѧ,своꙗ,свъѧ|3s---nd--i:свосемѹ|3d---mg--i:своею,своѥю|3d---md--i:своима|3d---mi--i:своима|3p---fl--i:своихъ,своеих|3d---ng--i:своею|3d---fl--i:своѥю,своею|3p---nd--i:своимъ|3d---nl--i:своею|3d---ml--i:своею
2249688;показати;показати;V-;--pna----i;3paia----i:показаша|2spma----i:покажи|1spia----i:покажю|3saia----i:показа,покаȥа|-pppamn-si:показающе|-supamn-si:показавъ|-sspamn-si:показалъ|-pupamn-si:показавше|-sppamn-si:показая|2saia----i:показа|3ppia----i:показають|-puppna-wi:показанная|-puppmn-si:показаны|2spia----i:покажеши|-supamd-wi:показавшемꙋ|3spia----i:покажеть
2249689;имъ;и;Pp;3p---md--i;3s---mg--i:него,нѣго,нево,негѡ,нѣво,нѥго,ѥ]го|3p---ml--i:нихъ,нихʼ,них҃|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3p---fa--i:нѣ|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---ng--i:него|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fa--i:ню|3s---fd--i:неи,нѥи|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---ni--i:ими|3s---nd--i:емѹ
2249690;црк҃вьную;цьркъвьныи;A-;-s---fapwi;-s---ngpwi:цр҃ковнаго,церковнаго|-s---mlpwi:цр҃къвьнѣмь|-s---fnpwi:ц҃рьковнаѧ|-p---napwi:цр҃квная|-p---mapwi:цр҃ковныя|-p---mipwi:цркв҃ныими|-s---mapwi:црк҃вныи,цркв҃ной,цр҃квныи,црк҃внои|-s---napwi:цр҃ковное|-s---mgpwi:цр҃къвьнааго|-s---nlpwi:цр҃ковномъ,церковномъ|-p---mlpwi:црк҃вныхъ|-p---mnpwi:цр҃квьнии|-p---flpwi:цр҃къвьныихъ|-s---fdpwi:цр҃къвьнѣи|-s---mnpwi:цр҃квьныи
2249691;красоту;красота;Nb;-s---fa--i;-s---fd--i:красотѣ|-s---fg--i:красоты,красотꙑ|-s---fi--i:красотою|-s---fl--i:красотѣ|-s---fn--i:красота|-p---fi--i:красотами|-p---fg--i:красот|-p---fa--i:красоты
2249692;и;и;C-;---------n;no distractor
2249693;полаты;полата;Nb;-p---fa--i;-s---fa--i:полату,полатꙋ|-s---fn--i:полата|-p---fl--i:полатахъ|-p---fg--i:полатъ|-s---fi--i:полатою|-s---fl--i:полатѣ
2249694;златыя;златыи;A-;-p---fapwi;-p---papsi:злати|-s---mapsi:златъ|-p---mapsi:златы|-d---fapsi:златѣ|-s---fapsi:злату,ȥлатѹ|-s---fgpwi:златоѣ|-p---nnpwi:златая|-p---fapsi:златы|-p---mnpsi:златы|-p---nnpsi:златы|-s---nnpsi:злато|-s---ngpwi:златаго|-p---ndpwi:златымъ|-s---mapwi:ȥлатои|-s---mnpwi:ȥлатои|-s---mipwi:златымъ|-s---mgpsi:злата|-s---ngpsi:злата|-s---napsi:злато|-p---napsi:злата|-p---mnpwi:златыи|-s---mdpsi:злату
2249695;и;и;C-;---------n;no distractor
2249696;в;въ;R-;---------n;no distractor
2249697;нихъ;и;Pp;3p---fl--i;3s---mg--i:него,нѣго,нево,негѡ,нѣво,нѥго,ѥ]го|3p---md--i:им же|3s---ma--i:нь,не,и҃|3s---md--i:емоу,нему,нѣму,немѹ,нѥмѹ,немȣ,нѥмо,немꙋ,ѥмоу,нѣмѹ,нѣмꙋ|3s---mi--i:нимъ,немъ,нимь,нїмь,ним꙽,дним,нимо|3p---fa--i:нѣ|3s---na--i:е же|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---ng--i:него|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fa--i:ню|3s---fd--i:неи,нѥи|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3s---ni--i:имь,имъ|3p---fd--i:нимъ|3p---fi--i:ними|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---nd--i:нимъ|3p---ni--i:ими|3s---nd--i:емѹ
2249698;сущая;быти;V-;-pppana-wi;3spia----i:есть,етсь,ѥсть,естъ,есте|-pppamd-wi:сѹщиимъ|3saia----i:бысть,бꙑсть,быстъ,быстʼ|3ppia----i:бдуть,соуть|3siia----i:будѧше,бѧшеть,бѹдꙗше,бѹдѧше,бꙋдѧше,бяшетъ,Бяшеть|3pfia----i:боудоуть|-supamn-si:бывше|3piia----i:бѣахѹть|3paia----i:быша,бꙑша|-sspamn-si:былъ,был꙽,бꙑлъ,бꙑло,бꙑле|--pna----i:быти,бꙑти,быть,Быти|-pppamn-si:соущи,соуще|3diia----i:бѧста,бѣста,беста|1piia----i:бѧхомъ|-pspann-si:была,были|-sppafd-wi:сущеи,сѹщеи|-sppafd-si:сущи,суще,сѹщи,сѹще|-sppamg-si:соуща|1spia----i:ес꙽мь,есемо,есьмь,есьмъ|3spma----i:буди,бѹди,бѹдь,бꙋди|3daia----i:быста,бѣста,бꙑста|3sfia----i:боудеть,боудетъ,боудѣте,боудѣть,боудѣтѣ|-supafd-si:бывъши|-supanl-wi:бывшемъ|-supang-wi:бывшаго|-sfpama-wi:будущии,будущїи,бѹдѹщии,бѹдѹщиї|-sfpamn-wi:будущии|-pppamg-wi:сѹщиихъ|1ppia----i:ес꙽мы|-pfpama-wi:будущая|2spia----i:бѹдеши,бѹдьше|1paia----i:быхомъ,быхъмъ|2ppia----i:есте,ѥсте,естя,єсте|-pupamn-si:бывъше|-sppafa-si:сущю,сѹщю,сѹщȣ,сѹщѹ|-supafn-si:бывши|1sfia----i:буду,бѹдѹ|2spma----i:буди,бѹди,бꙋди|-sppafn-si:соущи|-pupana-wi:бывшая|1pfia----i:будемъ|-sspafn-si:была|-pspamn-si:были,Были|2paia----i:бысте,бѣсте|-sppang-wi:сущаго,сѹщаго|2dfia----i:будета|3dpia----i:еста,ѥста|2sfia----i:бѹдеш]и|-pupamd-wi:бывшимъ|-supamd-si:бывъшю,быв꙽шѹ|-sppamn-wi:соущїи|-sspann-si:был҃о|-supana-wi:бывъшеѥ|-supafa-si:бывшю,бывши|-pppama-si:суща,сѹща|-pppamd-si:сущемъ,сѹщемъ|-sppamd-si:сущю,сѹщю,сущу,сѹщѹ,сѹщȣ,сꙋщꙋ,сѹщꙋ|1saia----i:быхъ,бѧхъ,бꙑхо|2daia----i:быста|-dppamn-si:суща|2dpia----i:еста,ѥста|-sppafa-wi:сущюю|-sppama-si:сущи,сѹщь|-sppand-si:соущꙋ|2pfia----i:боудѣте|1dpia----i:есвѣ,есвҍ|1siia----i:бѣхъ|1dfia----i:будевѣ,бѹдевѣ|-pspafn-si:были|-supand-si:бывъшю,быв꙽шѹ|-sppamg-wi:сѹщааго|-pppamn-wi:соущїи|-pppami-wi:сѹщиими|-sfpamg-wi:бѹдѹщаго|-dppamg-si:сѹщю|-dupamg-si:бывъшю|2saia----i:бысть|2ppma----i:будѣте|-sfpaml-wi:бѹдѹщемъ|-pppann-wi:сущие|-sppann-wi:сущее|-supamn-wi:бывыи,бывьї|-sppamn-si:сѹщь,буда|-supamg-si:бывъша|2siia----i:бѣ|-pppaml-wi:сѹщиихъ|-sppann-si:сѹще|-pppana-si:сѹща|-sppafn-wi:сѹщаꙗ,сѹщаѧ|-sppana-si:сѹще|-pppang-wi:сѹщиихъ,бѹдꙋщих|-sppama-wi:сѹщии|-pppand-si:сѹщемъ|-sppamd-wi:сѹщюѹмѹ|-pupamn-wi:бывъшеи|1ppma----i:бѹдѣмъ|-pupamd-si:бывъшемъ|-sppang-si:сѹща|-dppamd-si:сѹщема|-pupamg-wi:бывъшиихъ|-pppafd-wi:соущимъ|-supafa-wi:бывшꙋю,бывшюю|-supamg-wi:быв꙽шаго|-sfpang-wi:бѹдꙋщаго|-pfpann-wi:бѹдѹщаѧ|-supann-wi:быв꙽шее|-pfpand-wi:бѹдꙋщим|-sfpana-wi:бѹдꙋщее|-pfpana-wi:бѹдꙋщаѧ,будущая|-pupang-wi:быв꙽шихъ|-sppana-wi:сѹщее|-pupama-wi:быв꙽шаѧ|-dspamn-si:была|-supama-wi:бывшии|-pppann-si:суща|-dupamg-wi:бывшею|-supang-si:бывша
2249699;б҃атьства;богатьство;Nb;-p---na--i;-s---na--i:богатество|-s---nd--i:б҃атьствѹ|-s---ni--i:богатествомъ,богатьс꙽твом|-s---nl--i:богатествѣ|-s---nn--i:богатьство
2249700;злато;злато;Nb;-s---na--i;-s---nd--i:злату|-s---ni--i:златомь,златомъ|-s---ng--i:злата,ȥлата|-s---mn--i:златоꙋстець
2249701;много;мъногыи;A-;-s---napsi;-p---napsi:многа,мнага,мнѡга|-p---nlpsi:мнозѣхъ|-p---fapsi:многи,многы,мнози,мнѡги|-s---mgpsi:многа|-p---mnpsi:мънози|-p---mapsi:мъногы|-p---ngpsi:многъ|-s---fapsi:мъногѹ|-p---mipsi:мнозѣми|-s---fnpsi:мънога|-s---napwi:многое|-p---fnpsi:многа,мнози,многи,мнѡги,многы|-p---nnpsi:многа,многи,мнѡга|-p---mlpsi:мнозѣхъ|-s---nipwi:многымь,многымъ|-s---ngpwi:многааго,мъногаго|-s---nlpsi:мнозѣ,мноѕѣ,мноѕе|-s---mgpwi:мъногааго|-s---mnpsi:многъ|-p---fipwi:мънозѣми|-s---ngpsi:многа|-p---mdpwi:многыимъ|-s---fipti:многою|-p---mnpwi:мнозии,многїѧ,многия,многїа,многіе|-p---mdpsi:мъногомъ|-s---flpsi:мънозѣ|-s---mdpwi:мъногому|-p---fgpwi:мъногыхъ|-p---nacsi:множаиша|-s---fgpsi:мъногы|-p---qipwi:многими|-p---mipwi:многими,многыми,мнѡгими|-p---mgpwi:многыихъ|-p---mgpsi:многихъ|-p---ngpwi:многыихъ|-p---fapwi:многие,многия,многїе,многїа,многыѧ,многїи|-p---flpwi:многих|-s---nnpwi:многое,многоє|-p---fnpwi:многие,мнѡгїѧ|-s---mapsi:мъногъ|-p---ndpwi:многымъ|-p---nipwi:многыими|-s---mdpsi:многѹ|-s---mnpwi:многыи|-p---napwi:многаа,многаѧ,многїе,многыѧ,многие|-s---nlpwi:мнозѣмь|-s---flpwi:мнозѣи|-p---mapwi:многыꙗ,многїе,многыѧ,многїа,мнѡгиѧ|-p---nlpwi:многыхъ|-p---fdpwi:многым|-s---fgpwi:многыѧ|-p---nacwi:мнѡжаишаѧ,множаишаѧ|-s---fdcwi:множаишїи,мнѡжаишїи,мнѡжаищеи|-s---nipsi:мнѡземъ|-p---fdcwi:множаишим|-p---mdcwi:множаишим|-s---nicwi:множаишим|-s---mipwi:многым҃
2249702;и;и;C-;---------n;no distractor
2249703;паволокы;паволока;Nb;-p---fa--i;-p---fg--i:паволокъ|-d---fa--i:паволоцѣ|-p---fn--i:паволоки|-p---fd--i:павокамъ|-p---fi--i:паволоками
2249704;и;и;C-;---------n;no distractor
2249705;камѣнье;камение;Nb;-s---na--i;-s---ng--i:каменья,каменїа,каменьꙗ|-s---ni--i:каменьемь,камениѥмь|-s---nn--i:каменїе,каменье,камение|-s---nd--i:камению|-s---nl--i:каменье|-d---ng--i:каменїю|-p---ng--i:каменїи
2249706;драгое;драгыи;A-;-s---napwi;-s---fncsi:дражайши|-p---ngpwi:драгихъ|-s---mnpwi:драгыи|-s---fnpwi:драгаꙗ|-s---mapwi:драгїи|-s---fipti:драгою|-s---ngpwi:драгаго|-s---nipwi:кдрагимъ|-p---mapwi:драгыя
